Lagi badmood malah anon anon pada ilang ga bales chat. Elaah tambah kesel-_-,anger,
br kali ini lu nge reject tlf dr gua:'),sad,
salah ga sih lebih suka mbak2 yg lebih tua drpd kita?,confused,
"""Kadangkala gue ada rasa cemburu sm seseorang, walaupun temen/gebetan. kaya """"yah elah kok dia perhatian bgt sih sm tu orang."""" """,sad,
"""Secape ini nungguin kabar kamu seharian. Oke gapapa mas, aku ikhlas. :)""",sad,
"""setiap pagi aku tahu kamu bangun dan menghidupi mimpi-mimpi, mengerti bahwa hidup bukan hanya tentang membuat citra diri. """,joy class,
"""Dari dulu pengen punya cowo yg satu frekuensi. Bisa suka hal yg sama. Misalnya samasama suka main ke alam, eh skrng dia lebih suka mall. Pdhn mata pengen yg seger""",sad,
Join grup tell di line dong guyss.f18,joy class,
"""Hey kamu, aku kangen ?? semangat kerjanya besok, bahagial selalu kamu ??""",sad,
Ada yg mau dibangunin sahur nanti?,netral,
"""Orang-orang ribut GOT mau episode terakhir, lah gua ga pernah nonton sekalipun wkwkw""",netral,
Ada f yang mau bukber sama gue ? Wkwk,joy class,
"""Sini fr an, so far sih bisa manjain kamu -M""",joy class,
Dingin-dingin enaknya....,netral,
"""Kl diabaikan, saya harus apaa?""",sad,
Someone suggested this app to me. So far it's not really interesting....,sad,
"""Stereotype cewe2 sini udh kebangun """"kalo move line atau wa pasti ini orang modus"""" padahal mah niatnya buat nambah teman ga ada niat lain""",sad,
Basa basi ngobrol antara ciwi itu apa si gua bingung :(,sad,
fc yuk f19 cewe rasa stroberi,netral,
"""terima kasih giveaway kuotanya ya author, semoga rezekinya senantiasa berkah dan lancar ????""",joy class,
""".-. ..- -.. - ... .. ... Ketika hari telah larut malam dan kita belum juga bisa tidur, kadang kita merasa bisa menghitung detak jantung kita sendiri""",netral,
sisain 1 cowo kyk bimopd WKWKWK,joy class,
Wanna chat? Hmmm gue f 22,netral,
"""Dikenalin cowok sama temen. Dia ngechat. Typingnya kayak gini """"ko emot qm sedih knppa"""" emot ginian katanya sedih dong ??. Auto males bales lagi :(""",sad,
Telponan yuk di line. Gue cewek yaa,joy class,
sangew begini ihhh chat yuu,joy class,
Warbie is the sassiest Line sticker character ever,netral,
aneh gaksi pertama ketemu anon tp malah minta anterin ke psikolog akwkskwkwkwk,confused,
"""Pertama kamu memutuskan untuk pergi, kedua kamu menyesali keputusanmu. Ketiga kamu baru sadar bahwa hal yang telah pergi tidak akan kembali""",sad,
Hallo. Sms-an yuk. M22.,netral,
"""Follow-followan ig yuk, tapi aku jeleq.F18""",sad,
"""Pertama kamu memutuskan untuk pergi, kedua kamu menyesali keputusanmu. Ketiga kamu baru sadar bahwa hal yang telah pergi tidak akan kembali lagi""",sad,
https://timeline.line.me/post/_dR3SygF2HzEc9IKiDCIPVrFWrFxhQTRPgE8a-yU/1155823783208013571 humorq ambles denger suara ketawanya wkwkw,joy class,
"""Perintah untuk Orang islam pertama adalah """"Iqra"""" / Bacalah.. Orang indonesia mayoritas Islam.. Orang indonesia minim membaca. Miris euy ??""",sad,
"""Mau tinggal di solo ajaa, org solo adopsi gueee!""",sad,
Pengen ngocok....+ :(.,sad,
"""suka ngebayangin. digitarin cowo lagu fourtwnty, terus kita nyanyi brg gitu. tapi buat deket sama cowo aja susah. kaku banget akutu??""",sad,
Tidak ada yang salah dalam berharap. Yang akan menjadi masalah itu adalah ketika kamu menggantungkan harapanmu terlalu tinggi pada seseorang yang sebenarnya,sad,
"""Pertama kamu memutuskan untuk pergi, kedua kamu menyesali keputusanmu. Ketiga kamu baru sadar bahwa dia yang telah pergi tidak akan kembali lagi""",sad,
"""Enak juga ngobrol sama siapa aja tanpa liat fisik, seneng euyyy""",joy class,
"""Secretly judge ppl by how their conduct themselves through words, sorry ._.""",sad,
Selamat tidur sayang:),love,
Bukber beda kota capek dijalaann cuuu:(,sad,
"""Abis liat di tw gangster di lindes motor sama warga, ga nafsu makan sumpah""",disgusted,
"""Gitu kan masuk grup teh, udah jb2 tetep aja dipinatin. Kimak emang. """,sad,
"""Mau nanya ke perempuan, #m""",netral,
"""ini yang susah dimengerti biasanya cewek yaa, ini kebalikannya hadeh bikin posenkkk. jadi cowo kok kyk tts, rumit """,confused,
"""Hai, rekomen filter foto yg agak cokelat gitu dong themenya atau biru muda gitu hehehe aplikasinya apa yaa namanya? """,netral,
"""Mencari memang akan selalu lebih mudah daripada mempertahankan, terus-terusan mencari akan membuatmu kehilangan arah untuk pulang.??""",love,
"""""""Biasanya kalo cewe yg hamil gara2 keblablasan waktu masih remaja pasti udah kayak ibu2 tapi kok kamu ngga? Pasti jarang ngurus anak yah?"""" Plis deh kok sotoy banget ??""",anger,
Anjg goblk bangst setan,anger,
enakan mana? berak di wc jongkok apa wc duduk? kalau aku sih wc jongkok lebih keren dan sporty,joy class,
Ga ada yg mau fc nih :))) M,joy class,
Ada yg mau nemenin chat m25 keats? F here,netral,
Mau cerita lagi di google drive boleh gak?,netral,
"""mau chattan tp dunno what to talk about wkwk. chat nya yg bersih2 aja, jgn yg kotor2""",confused,
Rubatosis..............,netral,
"""Dia yg ngajak jalan, gue yg nungguin, dia yg ngebatalin tanpa bales chat gue dan cuma diread. Nyesek ga sih? """,sad,
Five for fighting - Superman (it's not easy).rar,netral,
"""""""tidak ada yang namanya pelajaran hidup tanpa rasa sakit."""" sekian. mAlien.""",sad,
"""F gua mau tanya hal dewasa, yg bersedia chat ya. M here""",netral,
Captain marvel / black widow?,netral,
Adakah disini yg bisa dan paham sama sandi Julius Caesar?,netral,
pengen punya abang kaya bretman rock,sad,
Kamu gamau nyanyiin aku gitu???,joy class,
Google drive bisa fc/vn ya?,netral,
Ngerasa ga sih perbedaan ga sengaja chatan sama diusahain chatan? Gue ngerasa garing karena pasti pertanyaan basa basi awal perkenalan yang muncul hehe,sad,
Tati 1-1 James Charles. what a surprise.,netral,
pc dong gabuttt asliiii f18,sad,
F ngobrol yuk. Anything. M 23,joy class,
"""Pengen magang di ojk, doain yaa!!""",joy class,
Baru kali ini dapet giveaway weyy anjaaay,joy class,
Cara login line pake gmail gimana sih??? Kok ini ada pilihannya buat baru doang?,confused,
"""The problem is within you. It always is. You trust your expectation too much, you become dependent to it. Then you got upset but blame others. So, yes, you're the problem""",sad,
Mudik kali ini gada yang ngingetin buat hati2 di jalan,fear,
Fc aambil main pick number ? M22,netral,
"""Tolong tolong tolong ini gimana caranya supaya gue ga mellow. Udah berusaha biar ga mellow ga sedih ga kepikiran, tetep aja otak masih mikirin. Bangst! Gue kesiksa..""",sad,
chattt yuk m19 move line hehe,joy class,
Ada yg suka sama gw gak sih? Banyak temen cowok kok kagak ada yg nembak-nembak?? hahaha,sad,
waktu sd smp banyak cerita menarik kayanya tapi kok sekarang udah gede makin flat aja ya,sad,
Ini cara cari x xnya gmn -x^3+11x^2-35x+25=0,netral,
Are you my boy friend or my boyfriend?,netral,
Panutanqu di twitter tu membuahi,joy class,
"""Recomend facialwash buat wajah berminyak dan berjerawat dong, eh lebih ke ngatasin bekas aja si """,netral,
"""Gaes kasih tau cara pengen """"agak"""" ngejauh dari sahabat deket banget banget dong, lagi ga sreg aing sm sifat dia yg skrg, di bantu ya gaes""",sad,
Mau dimanja:( tapi gatau sama siapa;(,sad,
Mabar pubg yuk? Aku f.....,joy class,
Belum makan. Apa nunggu sahur aja ya sekalian -__-,sad,
Gua umur 18 masih tidur ama bonyok bodo amat anjir dicengin serem tidur sendirian di atas pulak,fear,
Ada yang gabut ngga? Sini chat sama saya. F20 here,sad,
Oh just to confirm that i am not Teteh CG she might be wonderful i didnt really know her but you can call me 'rang Cigadung' if you want to,netral,
Kamu lucu deh jadi penggen di sayang :)) M,joy class,
Kadang rindu sekejam itu. Menikam segala daya lalu tega membiarkan raga ini terkapar menahan luka. -ul,sad,
Kamu kok blm punya pacar? Galaku laku ya? LAH KAN GUE KAGAK DIJUAL. MAU LAKU DARIMANA,anger,
"""Capek lah gue mikirin soal kapan punya pacar,kenapa gak ada yang suka sama gue dll. Studi gue jadi keganggu kan. Gak ada yang namanya cinta2an""",sad,
Ada f yang udh ga virgin disini? Mau nanya2 M,netral,
caranya biar ngantuk gimanasii:( takut bgt jam segini blm tidurr,fear,
Pengen punya kucing tapi suka kabur kalo dideketin :((,sad,
Kadang rindu sekejam itu. Menghalau segala bahagia lalu tega membiarkan batin ini meringis memeluk nestapa. -ul,sad,
"""I don't know how people can fake whole relationship, I can't even fake a hello to somebody I don't like. Haaaaaaaah.""",anger,
Rekomendasi game yang santai tapi seru terus max.500mb dong :(,sad,
"""Dear lelaki, ada 2 cara untuk kamu mengungkapkan perasaan cinta. Meminta pada Tuhan lewat doa atau menghadap orang tuanya dengan segera. Hehe jadi pengen dapet cara 2""",love,
"""F yang lagi punya masalah bingung bgt mau cerita ke siapa, bisa ke sini -m18""",sad,
"""Dari kecil aku emang gak bisa tidur kalo malam, siang pasti awet banget tidurnya""",netral,
"""Mau fc, tp mau tidur. Gmn ya? -f16""",confused,
Can you give me a job? As your wife?(^_^?),joy class,
Kangen masa masa nnton anime genre drama yg background nya aesthetic aesthetic gtu unyu unyu,joy class,
Adakah Belieber dari tahun 2009? Duh kalian sudah tidak muda lagi hahaha,sad,
Gua m23 tp punya ****** ke cewe sma... klo ada pc gua ya,netral,
Sumpah yak bisa pup setelah 2hr ngga pup itu bahagia nyaaaaa~,joy class,
"""Jika kelak muncul ras manusia baru yang bisa beradaptasi di antariksa, maka Federasi Bumi harus melibatkan mereka dalam administrasi dan pemerintahan""",netral,
"""Chat yuk, f20.........""",netral,
"""Semakin sulit buat d dapetin, semakin tertantang buat dapetinnya. Katanya cewek model gini setia . Doain gw semoga bisa dapetin dia. Male bdg""",joy class,
I want you and nothing come close. I want you from somewhere within. It feels like there's ocean between you and me.,sad,
Hellooo turn-on/off -nya orang bukan perkara intro-ekstrovert doang. Omagash pikiran Anda pendek sekali.,anger,
Umur 21 tapi baru ngerasain ngegalauin cowok. Yaampun kemana aja gue selama ini? Baru ngerasain kasmaran gue,sad,
"""Kmrin2 tdr gue hancur bgt, hari sabtu tdr jam 7-5 sore, minggu td tdr jam 8 bangun jam 9, trs tdr jam 3 sampe jam 8 tadi. Skrng kepala gue pusing bgt..""",sad,
Daerah mana yg ngerasain td ada gempa di kaltim? Gw dpt info dr akun hallosamarinda,fear,
"""Gatau kenapa kalo lagi fcan sama cowok, terus gue lagi bacot, dan tiba2 manggil dia. Dia jawabnya """"hmm... Iya saya? Kenapa ahaha"""" kayak ?? damn so sexy, auto senyum2""",joy class,
He is the best man i ever had. Our broke up lead me to traumatic. I HATE ALL THOSE LOVE SONGS. THOSE SAD LOVE SONGS. If u can see my heart. It's empty. I felt nothing but hurts.,anger,
Udah ini mah auto berhenti pdkt sama gebetan. Gebetan gue ini ternyata buat mantannya hamil udah 3 bulan. Sedih sih tapi beruntung gue gak jadian sama cowok kayak gitu.,sad,
"""jadi gue mau cerita hal gak penting, dan cringe. jadi gue mau spread ke-cringe-an sama kelen wkwk """,joy class,
Heran deh kenapa sih sesama cowok pegangan tangan cipika cipiki dibilang homo tapi kalo sesama cewek nggak. Padahal kan cuma temenan biasa gitu,confused,
Padahal ada bbrp cowok yg udah deketin gue tp gue gasuka kenapa gue lebih tertarik sm cowok2 disini si wkwk,joy class,
Baper anjrit. Kurang ajar,anger,
Lo pacaran udah ngapain aja? M20+,netral,
Chat move line ? F18 clean tpp,netral,
"""Enak bgt suaranya, adem :""""))""",joy class,
Cowo tu kalo ngomong kangen tu berarti dia lagi ***** apa lagi udah putus usah jadi cewe jangan terlalu berharap lebih kwkwkw.m23,joy class,
Kocak ya ngeledek temen yg otak mes00m. Wkwkwk,joy class,
mau dong fcan sama cewk yg bawel,joy class,
Am i the only one yang pas download app ini dan bikin status surprised gara2 cewe2nya sedikit hiper? ?? no hard feelings btw ??,joy class,
Indy putus ya ama pacar barunya?,netral,
Kenapa orang-orang yang pengen curhat lewat Gdrive? Setau gue Gdrive belom bisa fc/vn/vc/chat deh??????,confused,
Kamu membuka hatiku perlahan kau pula yang menyakitiku,sad,
Kakak kakak? Ada yg kuliah di umj ga? Enak ga kuliah disana? Suka duka nya apa kalo boleh tau?,netral,
"""yak, saya cengar cengir sendiri liat chatan pas awal kenal di tell sama calon suami ?????? masih kaya mimpi rasanyaaa!""",joy class,
"""Anda yakin kejar!!!, Anda ragu silahkan kembali!! :)) m""",anger,
Eh game episode ada cheatnya ngga sihg,netral,
Bobby masih main ini ga ya?,netral,
pdhl baru mau uas day 3 tp jiwa liburan gue udh gbs ditahan:( males belajar yaallah butuh motivasi!!1!,sad,
Ayo chatan insyaAllah pas sm kriteria mama kamu:) F21/22 gua lupa umur sendiri maap,joy class,
gue penasaran dah sm org yg suka bangunin saur di rumah gue,netral,
Fr yuk.. f30' no baper2. No mesum2.,netral,
"""Salah emang kalau sekedar suka sama partner? Nggak cinta dan pengen memiliki, cuma suka karena perlakuannya dan tingkahnya ??""",joy class,
"""Jerawat gue kasih acnes gel jerawat, kok rasa nyut2 gimana gitu""",sad,
"""Banyak yang bilang aku orangnya cuek, sebenernya aku ga cuek cuman gatau harus memulai percakapan seperti apa?""",sad,
"""Kamu jangan sering hilang kayak jaringan, ya. Nanti aku bisa sengaja khilaf ganti sim card, baru tahu rasa. -23.18""",sad,
Kenapasi gua klo tidur jam segini pasti kaga kebangun sahur,sad,
Kayak yg hati sakittttt bgt pengen nangis :(,sad,
Menurut kalian salahkan kalau cowo minta ketemuan sama cewenya sekali seminggu?,netral,
Gue suka bgt kali ee bawa hp :(,joy class,
"""Mantan gue gak maen tell kan ya? KANGEN GUE TEEH, TAPI KAYAKNYA MANTAN GAK KANGEN GUE""",sad,
"""Moon maap buat kamar-kamar sebelah, gua batuk terus moon maap kalo brisik""",sad,
"""semenjak gue nntn korean reomit gue jd suka org jawa dah, kayak alus bgt gt kl ngmg""",joy class,
Dulu gue ngiri sama cewe cantik sekarang gue ngiri sama cewe pinter,sad,
"""Kangen Semarang jalan2 sendiri, Jogja wisata alam, sedang berada di titik jenuh kerja dan skripsi :( """,sad,
PANTUNIN LUCU AKU DONK!! f,joy class,
"""Yaallah, andai seluruh air mata yang menetes keluar dri mata ku dan seluruh rasa sakit yg ku rasakan ini bisa melebur semua dosa2ku. Andai..""",sad,
"""https://twitter.com/setantimeline_/status/1129695008825663488?s=09 ini vid gangster yg dilindes itu bkn sii, mau liat takut""",fear,
"""Ketemu sekali. Udh g pernah kontekan lagi. Gk prnh ad hubungn lbih. Tpi Rasa sayangnya bertahan smpe detik ini. Udh setahun lebih loh. Bisa segila in sma org """"asing"""" :'""",sad,
"""Lelah bukan alasan untuk meninggalkan,tapi untuk menguatkan :)) m""",sad,
apakah fc membantu dlm tdk membuat ngantuk? masih mw nugaz tp ngantuk bgt haft,sad,
Haembokhaja yorobun??,joy class,
Pengen masuk UIN Sunan Kalijaga aja aku da,joy class,
Dream a little dream of me,joy class,
??: bunda kenapa ayah ga pulang pulang? katanya mau ngajak azka main kalo ulang taun. ??: main sama bunda aja ya? ??: beliin minionnn. kadang suka sedih:'),sad,
Ada di tengah2 lingkungan religius tapi pengen juga ngerasain pacaran anjir ini gimanasi gua,sad,
"""Eh, kalo ngadain give away paket internet misalkan, tapi gua minta dibantu cariin kontak seseorang, itu mungkin gak sih di tell?""",netral,
Ui sastra india????????,joy class,
gilaya 1 lembar tugas bisa 8jam ngerjain nonstop tanpa main-main sama sekali. ini gue yg lelet apa gmnsi yaallah masih ada puluhan lembar lagi ??,sad,
mamamu nyari mantu yang kek gimana?,netral,
"""F disini ada yg easygoing gak? Butuh partner nongkrong nih, clean yaa gak yg macem2. Bosen aja dgn circle yg ada, M24 Jkt.""",sad,
"""I got it, i know you're tired. That life squeeze too much lemon in your eyes, but dude, so does everybody else. You're not special. Sorry not sorry.""",sad,
Gue juga mau kali maen kerumah lo kayak temen-temen lo.,sad,
Minta rekomenin webtoon yg semacam love revolution gitu dong. Asli kangen banget sm yg kayak baeng??,sad,
"""Banyak orang yg apa2 nanya kenapa gini kenapa gitu. Lo hidup di dunia dikasih pilihan, tinggal tentuin aja mana yang terbaik.""",anger,
"""Chatyuk,sambil nunggu ajal menjemput""",joy class,
Bilang sayang sama kamu boleh ga?pasti jawaban kamu ga boleh :) -M,sad,
"""Cewekku lebih milih jalan bareng temen cewe nya, ketimbang aku. Dan minta aku buat cari temen lain biar ga nuntut bareng ceweku terus, apa itu salah?""",sad,
lo ngajaknya maen pubgm mulu sih. gue kan malu takut dikatain nub :( -f,fear,
polos d luar tpi agresif d dlm. Aku.,netral,
"""Disuruh kerja.. tapi giliran ditawarin kerjaan, dilarang sama ortu --' kalau apa apa dilarang trus hrus gmana? """,sad,
ANJIR GMN DONG INI ANAK ORANG BAPER GUE MESTI APAAA,anger,
Feels like I'm the oldest one here. Turning 30 in two months ??,sad,
"""Kadang kaya gainget kalo kita fr an , pas inget sedih aja hubungan kok boongan ,tapi fr jadi bantu gue lupain mantan juga , kudu piye aku mba ,saya M ,saran dong lanjut g fr?""",sad,
Line w error trs baru install lite trs gaada temennya sepi:(,sad,
gw ga ditambahin ke grup gegara ga ikut bukber pengen maki ******,anger,
Chattan santui kuy - M21 gak ngerokok,joy class,
Ini emang tell/line yang eror atau emng ga ada yg chat si wkwkw :(? m,sad,
"""Dah jam malem nih, move kuy wkwkwk m21""",joy class,
AYO FC IH GADA YG MW APA Y?!?!?,anger,
Kalian pernah membayangkan konseo ketuhanan ga?,netral,
rokok manisnya itu gimana sih? manis permen??,confused,
Soo geun atau ho dong???,netral,
Freecall yuk male 22 here,joy class,
Line aku eror nih eh lupa kan udah gaada yang chat.,sad,
"""Jogja selalu ngangenin. Apalagi atmosfer angkringan malem malem sambil makan wedang ronde ditemani gerimis romantis,hm. :(""",sad,
"""Kalo mau baperin harus tanggung jawab dong, jangan ditinggalin di tengah jalan gitu aja""",sad,
sampoerna yang tropical wanginya kanee:(,joy class,
Kalian pernah membayangkan konsep ketuhanan ga?,netral,
ngelus kocheng tu emng enak bgt yaa,joy class,
sepi amat kek hati wkwkwk,sad,
Fungsi pil kb sebelum melakukan hub itu apa sih,confused,
"""Ada-ada aja kekeliruan bendahara himpunan gue, nyertain no. Rek yang salah sampe 3 digit, udah 10 orang yg ngirim 100rb ke rek. tersebut ckckck untung gue blm ngirim.""",anger,
Cant sleep tp hrs belajar,sad,
